propertyType,rooms,size,buildYear,cluster_100m,adj_price,cluster_1000m,avg_adjusted_sqm_price_100m,avg_adjusted_sqm_price_1000m
3,2.0,57,1928,1,2695829,0,47295,44189
3,3.0,97,1970,68,2187182,0,22547,21566
3,2.0,52,1935,8,2520854,0,48477,40575
3,2.0,57,1897,5,2390640,0,41940,45759
3,2.0,56,1940,51,2034587,0,36331,38573
3,2.0,72,1935,5,3153611,0,43799,45759
3,3.0,106,2022,0,5951169,0,56142,47731
3,2.0,49,1962,3,1983723,0,40483,42193
3,2.0,45,2015,1,1881993,0,41821,44189
3,3.0,73,1955,15,2695829,0,36928,37312
3,2.0,67,1940,1,2405900,0,35908,44189
3,2.0,86,2022,27,2339776,3,27206,31190
3,3.0,59,2001,128,1810783,0,30690,32685
3,3.0,74,1950,10,2629704,0,35536,31481
3,2.0,100,2022,13,3812817,0,38128,49653
3,3.0,140,2022,0,5493387,0,39238,47731
3,2.0,49,1900,1,1831129,0,37369,44189
3,2.0,67,1970,9,1790437,0,26722,25860
3,2.0,51,2020,1,2746693,0,53856,44189
3,4.0,104,1915,1,4476093,0,43038,44189
3,2.0,61,2012,0,2899287,0,47528,47731
3,2.0,55,1902,1,2644964,0,48089,44189
3,2.0,91,2017,0,4120040,0,45274,47731
3,2.0,59,1901,1,2416073,0,40950,44189
3,2.0,61,1906,5,3123092,0,51197,45759
3,2.0,51,1902,1,2161749,0,42386,44189
3,4.0,102,1912,1,4028484,0,39494,44189
3,4.0,149,2022,0,9613428,0,64518,47731
3,3.0,69,2013,21,3153611,0,45703,47239
3,3.0,80,1936,1,4887080,0,61088,44189
3,3.0,75,1969,2,3253306,0,43377,37211
3,4.0,97,1938,5,4272634,0,44046,45759
3,4.0,107,1970,9,2594099,0,24243,25860
3,1.0,67,1940,1,2604272,0,38868,44189
3,2.0,74,2017,5,3662258,0,49489,45759
3,2.0,50,2017,1,2034587,0,40691,44189
3,2.0,72,1980,44,1881993,0,26138,26806
3,2.0,61,1939,6,2286876,0,37489,35867
3,3.0,93,2017,0,3153611,0,33909,47731
3,2.0,44,1873,1,1934235,0,43959,44189
3,2.0,53,2017,1,2417794,0,45617,44189
3,3.0,69,2014,21,3176982,0,46042,47239
3,3.0,94,2018,1,4651837,0,49487,44189
3,3.0,92,1985,2,3675048,0,39945,37211
3,2.0,73,1933,1,2896518,0,39677,44189
3,2.0,53,1928,5,2538684,0,47899,45759
3,4.0,95,1960,4,1910058,0,20105,32232
3,2.0,64,1967,1,2611218,0,40799,44189
3,3.0,99,2005,36,3239845,0,32725,31658
3,4.0,105,1932,1,5029013,0,47894,44189
3,2.0,61,1938,1,2301740,0,37733,44189
3,3.0,67,1953,15,2543520,0,37962,37312
3,2.0,98,2022,13,4543520,0,46361,49653
3,2.0,66,1938,15,2103481,0,31870,37312
3,2.0,76,2016,26,3143133,0,41356,46240
3,2.0,51,1969,3,2272727,0,44562,42193
3,2.0,55,2013,21,2393617,0,43520,47239
3,3.0,78,1907,5,3462282,0,44387,45759
3,5.0,212,2022,13,9187620,0,43337,49653
3,5.0,144,1909,1,5560928,0,31958,44189
3,2.0,65,1935,15,2055125,0,31617,37312
3,2.0,87,2012,0,3046421,0,35015,47731
3,3.0,72,1902,5,3747582,0,52049,45759
3,2.0,51,1969,3,2248549,0,44088,42193
3,5.0,162,1938,5,6237911,0,38504,45759
3,2.0,55,1896,1,2200193,0,40002,44189
3,2.0,51,1939,6,1740812,0,34133,35867
3,3.0,86,1968,10,2055125,0,23896,31481
3,3.0,142,1902,96,7543520,0,53122,50863
3,4.0,130,2019,3,6286266,0,48355,42193
3,4.0,129,1966,89,2321083,0,17992,21564
3,4.0,102,1909,5,5413926,0,53077,45759
3,4.0,104,1996,60,5367504,0,51610,45454
3,3.0,79,1945,75,2562862,0,32441,33902
3,4.0,117,1913,1,4255319,0,36369,44189
3,3.0,121,2022,27,3868471,3,31970,31190
3,2.0,54,1912,1,2416827,0,44755,44189
3,3.0,122,2022,20,5962282,0,48870,51831
3,3.0,63,2012,0,3118955,0,49506,47731
3,3.0,155,1899,1,4690522,0,30261,44189
3,2.0,73,1969,3,2635396,0,36100,42193
3,2.0,76,1890,1,1831582,0,24099,44189
3,3.0,77,1960,50,2345261,0,30457,27822
3,3.0,84,1966,38,2069632,0,24638,22480
3,3.0,77,1902,1,3167311,0,41133,44189
3,3.0,68,1949,11,2490328,0,36621,34667
3,2.0,65,1988,3,2030947,0,31244,42193
3,2.0,85,2022,27,2417794,3,28443,31190
3,3.0,92,2022,27,2707930,3,29433,31190
3,3.0,102,2022,20,3771760,0,36977,51831
3,3.0,92,2022,27,2514506,3,27330,31190
3,2.0,55,2013,21,2514506,0,45717,47239
3,3.0,144,1902,96,7591876,0,52720,50863
3,3.0,90,1925,1,4255319,0,47280,44189
3,5.0,140,1900,1,5705996,0,40756,44189
3,2.0,50,1899,1,2296905,0,45938,44189
3,3.0,71,1948,11,2611218,0,36777,34667
3,3.0,77,1988,3,2901353,0,37679,42193
3,4.0,82,1896,1,3723404,0,45407,44189
3,2.0,69,1983,2,1943907,0,28172,37211
3,2.0,85,2021,0,3626692,0,42666,47731
3,2.0,47,1900,5,2417794,0,51441,45759
3,2.0,61,1938,1,2490328,0,40824,44189
3,4.0,95,1933,8,4253384,0,44771,40575
3,3.0,76,1920,1,3089941,0,40656,44189
3,5.0,157,2022,20,6576402,0,41887,51831
3,3.0,92,1900,1,4448742,0,48355,44189
3,3.0,113,1885,5,4400386,0,38941,45759
3,2.0,68,1972,9,1700193,0,25001,25860
3,2.0,55,1980,9,1692456,0,30771,25860
3,2.0,53,1911,5,2659574,0,50179,45759
3,4.0,132,2013,0,4472920,0,33884,47731
3,2.0,58,2013,21,2756286,0,47521,47239
3,4.0,76,1938,32,2736943,0,36011,35933
3,2.0,51,1901,1,2441972,0,47881,44189
3,2.0,60,1912,1,2838491,0,47307,44189
3,2.0,76,2016,26,3264023,0,42946,46240
3,2.0,52,2014,21,2659574,0,51145,47239
3,2.0,48,2006,62,1982591,0,41303,45380
3,3.0,69,2014,21,2925531,0,42398,47239
3,1.0,45,1894,1,2079303,0,46205,44189
3,2.0,71,1961,32,1992263,0,28059,35933
3,2.0,69,1980,9,1803675,0,26139,25860
3,4.0,100,1988,129,6286266,0,62862,62551
3,4.0,101,1988,129,6286266,0,62239,62551
3,4.0,159,2019,20,9468085,0,59547,51831
3,2.0,51,1885,5,2103481,0,41244,45759
3,4.0,80,1890,1,3409090,0,42613,44189
3,2.0,63,1981,17,1764990,0,28015,26132
3,2.0,49,2006,62,2050290,0,41842,45380
3,3.0,64,1939,6,2417794,0,37777,35867
3,3.0,94,1931,8,4327852,0,46040,40575
3,3.0,114,1972,39,1885880,0,16542,19616
3,3.0,71,1900,1,3476789,0,48968,44189
3,2.0,63,2022,13,2499347,0,39672,49653
3,3.0,96,2016,0,4110251,0,42814,47731
3,3.0,79,2017,5,4013539,0,50803,45759
3,3.0,72,1955,15,2678916,0,37206,37312
3,2.0,69,2005,1,3191489,0,46253,44189
3,3.0,99,2005,36,2947775,0,29774,31658
3,4.0,95,2022,20,4995164,0,52580,51831
3,2.0,60,1925,1,2587040,0,43117,44189
3,4.0,78,1901,1,3965183,0,50835,44189
3,3.0,67,1953,15,2512572,0,37500,37312
3,2.0,68,1988,24,2466150,0,36266,35713
3,3.0,71,1927,1,2852998,0,40182,44189
3,4.0,110,2016,0,4352030,0,39563,47731
3,2.0,59,1912,1,2998065,0,50814,44189
3,3.0,123,2021,0,5029013,0,40885,47731
3,3.0,90,1896,5,4061895,0,45131,45759
3,2.0,65,1938,32,2393617,0,36823,35933
3,2.0,60,1939,15,2272727,0,37878,37312
3,2.0,51,2018,1,2856866,0,56016,44189
3,4.0,107,2001,16,3965183,0,37057,40642
3,2.0,50,1890,1,1934235,0,38684,44189
3,3.0,82,1891,1,2998065,0,36560,44189
3,2.0,76,1938,4,2514506,0,33085,32232
3,3.0,67,1885,5,3286266,0,49048,45759
3,2.0,63,2022,13,2549637,0,40470,49653
3,2.0,83,1910,1,3205996,0,38625,44189
3,2.0,66,1891,1,1980657,0,30009,44189
3,2.0,73,1935,8,2732108,0,37425,40575
3,4.0,99,2008,49,2417794,0,24421,24878
3,2.0,61,2007,6,2166344,0,35513,35867
3,2.0,62,1933,1,2224371,0,35876,44189
3,2.0,52,1902,1,2122823,0,40823,44189
3,3.0,69,2011,21,3143133,0,45552,47239
3,2.0,62,1928,1,2426136,0,39130,44189
3,2.0,65,1938,15,2142166,0,32955,37312
3,2.0,67,2016,0,3118955,0,46551,47731
3,2.0,90,2014,0,4543520,0,50483,47731
3,3.0,98,1934,8,3052224,0,31145,40575
3,2.0,64,1934,1,2635396,0,41177,44189
3,2.0,58,2022,13,2369439,0,40852,49653
3,3.0,106,2022,0,5947775,0,56110,47731
3,2.0,55,2013,21,2609284,0,47441,47239
3,3.0,84,2013,0,3046421,0,36266,47731
3,2.0,69,1938,4,2509671,0,36371,32232
3,3.0,61,1899,1,2654738,0,43520,44189
3,3.0,89,1961,32,2321083,0,26079,35933
3,3.0,70,2018,1,3479690,0,49709,44189
3,3.0,76,1963,28,2374274,0,31239,26673
3,5.0,146,2013,0,4446808,0,30457,47731
3,4.0,101,1897,1,3866537,0,38282,44189
3,2.0,63,1945,1,2321083,0,36842,44189
3,4.0,108,1911,5,3970019,0,36759,45759
3,3.0,84,1963,28,2321083,0,27631,26673
3,2.0,50,1900,1,2026112,0,40522,44189
3,1.0,46,1988,3,1888297,0,41049,42193
3,4.0,100,1914,5,5362669,0,53626,45759
3,2.0,63,2012,5,3239845,0,51425,45759
3,3.0,114,1969,3,8123791,0,71261,42193
3,2.0,60,1917,1,2635396,0,43922,44189
3,2.0,68,1938,5,2920696,0,42950,45759
3,2.0,67,1966,1,2587040,0,38612,44189
3,2.0,61,1936,1,2562862,0,42013,44189
3,3.0,106,2022,0,6068665,0,57251,47731
3,3.0,114,2022,13,4327424,0,37959,49653
3,2.0,51,1969,3,2292069,0,44941,42193
3,2.0,53,1898,1,2529013,0,47716,44189
3,2.0,63,1938,1,2659574,0,42214,44189
3,3.0,106,2022,0,5923597,0,55882,47731
3,3.0,147,2022,20,8444148,0,57442,51831
3,2.0,63,1968,4,2030947,0,32236,32232
3,3.0,116,1972,39,2127659,0,18341,19616
3,1.0,53,1970,1,1982591,0,37407,44189
3,2.0,56,1981,5,2079303,0,37129,45759
3,1.0,48,1963,15,1735976,0,36165,37312
3,3.0,72,1925,1,3624758,0,50343,44189
3,4.0,102,1967,89,2108317,0,20669,21564
3,2.0,62,1938,5,2562862,0,41335,45759
3,3.0,77,2022,13,2949709,0,38307,49653
3,2.0,52,1943,51,2223404,0,42757,38573
3,2.0,55,2022,13,2321083,0,42201,49653
3,2.0,46,1900,1,2166344,0,47093,44189
3,2.0,68,1933,8,3070599,0,45155,40575
3,7.0,198,1900,1,6528046,0,32969,44189
3,2.0,52,2014,21,2403288,0,46216,47239
3,2.0,66,1969,3,2466150,0,37365,42193
3,3.0,78,1911,15,2823984,0,36204,37312
3,2.0,62,1936,15,2388781,0,38528,37312
3,5.0,177,1961,130,4956479,0,28001,24769
3,2.0,70,1935,1,3027079,0,43243,44189
3,3.0,77,1952,32,3089941,0,40128,35933
3,4.0,103,1875,1,4833655,0,46928,44189
3,2.0,48,1938,6,2052707,0,42764,35867
3,2.0,64,2005,36,1885880,0,29466,31658
3,3.0,71,1950,10,2321083,0,32690,31481
3,2.0,46,1900,1,2122823,0,46147,44189
3,2.0,58,2013,21,2770793,0,47771,47239
3,2.0,54,1917,5,2412959,0,44683,45759
3,3.0,72,1948,11,2466150,0,34251,34667
3,3.0,71,1948,11,2321083,0,32690,34667
3,2.0,72,1934,1,2993230,0,41572,44189
3,3.0,88,1974,9,2321083,0,26375,25860
3,3.0,64,1930,1,2717601,0,42462,44189
3,4.0,100,1968,10,2877176,0,28771,31481
3,3.0,90,1931,8,4158607,0,46205,40575
3,4.0,121,1933,8,4255319,0,35167,40575
3,3.0,133,2019,20,8994197,0,67624,51831
3,2.0,67,2017,0,2896518,0,43231,47731
3,3.0,114,1895,5,8317214,0,72957,45759
3,4.0,93,1959,105,2512572,0,27016,32842
3,2.0,52,2006,3,2367504,0,45528,42193
3,5.0,127,1880,1,4736943,0,37297,44189
3,1.0,56,1896,1,2466150,0,44037,44189
3,3.0,76,1917,1,3355899,0,44155,44189
3,3.0,92,1985,2,3046421,0,33113,37211
3,3.0,145,2019,20,9647001,0,66530,51831
3,4.0,108,1931,1,4642166,0,42982,44189
3,4.0,124,1986,2,4448742,0,35876,37211
3,3.0,81,1976,9,2222437,0,27437,25860
3,2.0,48,1918,5,2035783,0,42411,45759
3,3.0,75,2012,0,3675048,0,49000,47731
3,2.0,68,1955,76,2949709,0,43377,45213
3,4.0,100,1986,2,3143133,0,31431,37211
3,4.0,125,1986,3,5657640,0,45261,42193
3,4.0,107,1996,60,4899419,0,45788,45454
3,4.0,99,1935,1,3868471,0,39075,44189
3,3.0,84,1968,38,2077369,0,24730,22480
3,3.0,106,2022,0,6213733,0,58619,47731
3,3.0,112,2022,0,6745647,0,60228,47731
3,3.0,73,1900,1,3602514,0,49349,44189
3,2.0,62,1936,1,2311411,0,37280,44189
3,2.0,91,2017,0,4013539,0,44104,47731
3,2.0,50,1899,1,2190522,0,43810,44189
3,3.0,89,1968,10,2490328,0,27980,31481
3,4.0,99,1966,57,3380077,0,34142,32752
3,2.0,51,1970,1,2345261,0,45985,44189
3,1.0,62,1897,5,2253384,0,36344,45759
3,4.0,109,1896,1,4932301,0,45249,44189
3,3.0,85,1984,1,3617021,0,42553,44189
3,3.0,82,1939,23,2055125,0,25061,36998
3,2.0,54,1917,1,2562862,0,47460,44189
3,2.0,71,2013,0,2804642,0,39501,47731
3,2.0,48,1898,1,2348162,0,48919,44189
3,2.0,67,1890,5,2466150,0,36807,45759
3,3.0,73,2017,1,3118955,0,42725,44189
3,2.0,98,2022,13,4255319,0,43420,49653
3,2.0,56,1897,5,2369439,0,42311,45759
3,3.0,78,2016,0,3510638,0,45007,47731
3,3.0,73,1896,5,3866537,0,52966,45759
3,4.0,133,1910,5,6189555,0,46537,45759
3,3.0,74,1900,1,2949709,0,39860,44189
3,5.0,146,1908,5,7495164,0,51336,45759
3,1.0,44,1916,1,2195357,0,49893,44189
3,2.0,58,2022,13,2707930,0,46687,49653
3,2.0,58,2022,13,2611218,0,45020,49653
3,4.0,114,1876,5,4061895,0,35630,45759
3,2.0,47,1896,5,2417794,0,51441,45759
3,1.0,42,1872,1,1982591,0,47204,44189
3,4.0,103,1961,32,2417794,0,23472,35933
3,2.0,64,1944,32,2127659,0,33244,35933
3,4.0,95,1968,131,1934235,0,20359,19442
3,3.0,106,2022,0,5851063,0,55198,47731
3,2.0,60,2017,1,2819148,0,46985,44189
3,3.0,70,1918,3,2899419,0,41419,42193
3,4.0,122,1940,6,3433268,0,28141,35867
3,2.0,48,2002,64,1706963,0,35560,34841
3,2.0,72,1906,5,3092843,0,42955,45759
3,3.0,84,1930,1,3655705,0,43520,44189
3,2.0,52,2018,1,2562862,0,49285,44189
3,1.0,96,1913,5,4134429,0,43066,45759
3,4.0,113,1934,8,4376208,0,38727,40575
3,3.0,69,1895,1,2959381,0,42888,44189
3,2.0,58,1951,10,1813346,0,31264,31481
3,2.0,74,1905,5,2727272,0,36854,45759
3,2.0,50,1939,6,1932301,0,38646,35867
3,2.0,65,1938,15,2703094,0,41586,37312
3,3.0,71,1950,15,2456479,0,34597,37312
3,3.0,60,1887,15,2412959,0,40215,37312
3,2.0,64,1938,1,2417794,0,37777,44189
3,3.0,60,1902,1,2799806,0,46663,44189
3,3.0,86,2022,20,3578336,0,41608,51831
3,2.0,46,1925,1,2111218,0,45895,44189
3,2.0,50,2022,20,2538684,0,50773,51831
3,2.0,52,2018,1,2707930,0,52075,44189
3,2.0,77,1887,1,2514506,0,32655,44189
3,2.0,73,1938,5,3143133,0,43056,45759
3,2.0,57,1938,1,2412959,0,42331,44189
3,3.0,105,2022,20,4168278,0,39697,51831
3,3.0,66,1800,132,2899419,4,43930,31502
3,7.0,152,1800,132,2899419,4,19074,31502
3,3.0,62,1969,3,2926499,0,47201,42193
3,2.0,44,1887,1,2248549,0,51102,44189
3,2.0,85,1969,1,2826885,0,33257,44189
3,2.0,79,2009,1,3191489,0,40398,44189
3,2.0,67,1966,1,2765957,0,41282,44189
3,4.0,90,1968,89,1789168,0,19879,21564
3,4.0,103,1970,29,5797872,0,56289,42944
3,3.0,105,2022,0,6092843,0,58027,47731
3,3.0,107,1877,1,5609284,0,52422,44189
3,4.0,87,2009,6,3085106,0,35460,35867
3,2.0,78,2013,0,2703094,0,34654,47731
3,2.0,45,1886,5,1740812,0,38684,45759
3,3.0,84,1913,1,3868471,0,46053,44189
3,2.0,54,1907,5,2925531,0,54176,45759
3,3.0,99,1898,1,3941005,0,39807,44189
3,2.0,56,1901,1,2514506,0,44901,44189
3,3.0,121,1976,91,2429883,0,20081,32539
3,2.0,60,1968,4,1914893,0,31914,32232
3,3.0,104,2022,20,4785299,0,46011,51831
3,3.0,76,2019,3,3776595,0,49691,42193
3,2.0,45,1900,1,1835589,0,40790,44189
3,2.0,74,1974,9,1852030,0,25027,25860
3,3.0,83,1935,1,3479690,0,41923,44189
3,5.0,133,1894,1,5135396,0,38611,44189
3,2.0,46,1901,1,2088974,0,45411,44189
3,2.0,127,2017,0,5705996,0,44928,47731
3,3.0,84,2022,20,4640232,0,55240,51831
3,3.0,92,2015,15,3288201,0,35740,37312
3,4.0,83,1950,10,2700096,0,32530,31481
3,2.0,58,1949,10,2104628,0,36286,31481
3,2.0,67,2017,0,2989392,0,44617,47731
3,4.0,107,2005,36,4146576,0,38752,31658
3,2.0,72,1935,5,3085824,0,42858,45759
3,4.0,95,1968,131,1759884,0,18524,19442
3,4.0,95,1899,1,4435872,0,46693,44189
3,2.0,65,1981,17,1926711,0,29641,26132
3,2.0,68,1933,8,2891996,0,42528,40575
3,3.0,78,1939,4,2661523,0,34121,32232
3,4.0,92,1900,1,3459498,0,37602,44189
3,4.0,149,2022,0,8727097,0,58570,47731
3,3.0,76,1968,4,2333654,0,30705,32232
3,2.0,54,1928,1,2381870,0,44108,44189
3,3.0,68,2014,21,2603664,0,38288,47239
3,2.0,67,1895,5,2507232,0,37420,45759
3,2.0,46,1908,5,1945515,0,42293,45759
3,4.0,114,1976,1,4141755,0,36330,44189
3,2.0,65,2022,13,2169720,0,33379,49653
3,3.0,66,1908,1,3370298,0,51064,44189
3,1.0,76,1981,17,1875602,0,24678,26132
3,3.0,107,1970,9,2613307,0,24423,25860
3,3.0,74,1896,1,3037608,0,41048,44189
3,2.0,82,2019,20,3760848,0,45863,51831
3,2.0,66,1945,75,2240115,0,33940,33902
3,4.0,76,1950,10,2598842,0,34194,31481
3,3.0,82,1905,1,3143683,0,38337,44189
3,2.0,93,2013,0,3351012,0,36031,47731
3,6.0,142,1970,29,3953712,0,27842,42944
3,2.0,56,1903,5,2602700,0,46476,45759
3,2.0,59,2019,20,2748312,0,46581,51831
3,2.0,49,1909,5,2191899,0,44731,45759
3,4.0,91,1889,1,3471552,0,38148,44189
3,2.0,62,1936,1,2459016,0,39661,44189
3,2.0,55,2017,1,2505303,0,45550,44189
3,2.0,48,2022,20,2025072,0,42189,51831
3,2.0,60,1932,1,2989392,0,49822,44189
3,2.0,50,1876,5,2314368,0,46287,45759
3,2.0,66,1936,15,2362584,0,35796,37312
3,2.0,58,1931,15,1831243,0,31572,37312
3,2.0,63,1935,6,2025072,0,32143,35867
3,2.0,57,1910,1,2217936,0,38910,44189
3,3.0,99,1976,1,4286403,0,43296,44189
3,3.0,68,2013,21,3375120,0,49633,47239
3,3.0,68,2017,1,3085824,0,45378,44189
3,2.0,70,1966,52,2025072,0,28929,36405
3,3.0,95,1935,5,4580520,0,48216,45759
3,2.0,62,1948,11,1962391,0,31650,34667
3,2.0,72,1935,5,3081002,0,42791,45759
3,2.0,51,1962,3,1801350,0,35320,42193
3,2.0,68,1900,1,2700096,0,39706,44189
3,6.0,186,1907,1,4966248,0,26700,44189
3,3.0,131,1910,1,5689488,0,43431,44189
3,3.0,126,2001,41,3500482,0,27781,48098
3,2.0,66,1933,8,2844744,0,43101,40575
3,2.0,54,1967,15,1783992,0,33036,37312
3,3.0,59,2015,54,1687560,6,28602,29959
3,3.0,85,1984,1,3566055,0,41952,44189
3,1.0,101,2003,1,5231436,0,51795,44189
3,1.0,47,1900,15,1687560,0,35905,37312
3,3.0,52,1890,1,1904532,0,36624,44189
3,3.0,72,1955,15,2651880,0,36831,37312
3,2.0,74,1976,9,1856316,0,25084,25860
3,2.0,58,1936,59,1928640,0,33251,37267
3,3.0,77,1912,1,3259402,0,42329,44189
3,3.0,102,1943,4,2989392,0,29307,32232
3,2.0,76,1969,3,2698167,0,35501,42193
3,2.0,63,2018,1,3013500,0,47833,44189
3,3.0,86,1973,9,2131147,0,24780,25860
3,2.0,51,1933,1,2507232,0,49161,44189
3,3.0,65,1869,1,2926711,0,45026,44189
3,2.0,58,2014,21,2733847,0,47135,47239
3,4.0,132,2001,41,4652844,0,35248,48098
3,4.0,103,1910,5,4918032,0,47747,45759
3,2.0,60,1927,1,2459016,0,40983,44189
3,2.0,63,2012,0,3278688,0,52042,47731
3,3.0,98,2014,0,4243008,0,43295,47731
3,3.0,75,2020,1,3736740,0,49822,44189
3,3.0,88,2022,20,3722275,0,42297,51831
3,4.0,116,1970,9,2266152,0,19535,25860
3,3.0,80,1903,5,3727097,0,46588,45759
3,2.0,47,1903,1,2049180,0,43598,44189
3,3.0,112,2017,1,5400192,0,48216,44189
3,2.0,61,1937,5,2555448,0,41891,45759
3,1.0,45,2004,3,1711668,0,38036,42193
3,2.0,60,2022,20,2844744,0,47411,51831
3,2.0,49,2017,1,2502410,0,51069,44189
3,4.0,86,1895,5,3423336,0,39806,45759
3,4.0,103,1969,89,1962391,0,19052,21564
3,3.0,65,1896,5,3566055,0,54862,45759
3,4.0,116,1970,9,3182256,0,27432,25860
3,4.0,149,2022,0,6171648,0,41420,47731
3,2.0,72,1986,2,2377049,0,33014,37211
3,4.0,107,1990,5,4079074,0,38121,45759
3,4.0,114,1970,29,4966248,0,43563,42944
3,2.0,56,1897,1,2507232,0,44771,44189
3,4.0,99,1910,116,5106075,0,51575,45423
3,3.0,102,1935,8,3442622,0,33751,40575
3,3.0,87,2009,6,2989392,0,34360,35867
3,3.0,78,1945,75,3047251,0,39066,33902
3,3.0,106,2022,0,5858244,0,55266,47731
3,4.0,98,1897,1,3855351,0,39339,44189
3,2.0,53,1898,1,2217936,0,41847,44189
3,3.0,53,1887,1,2408871,0,45450,44189
3,4.0,136,1986,3,6219864,0,45733,42193
3,3.0,88,2022,20,5376084,0,61091,51831
3,4.0,131,2022,1,5763018,0,43992,44189
3,3.0,105,2022,0,5906460,0,56251,47731
3,3.0,79,1969,90,1687560,4,21360,23924
3,2.0,58,2007,6,2049180,0,35329,35867
3,2.0,80,2019,20,3153326,0,39416,51831
3,3.0,99,2022,20,4064609,0,41055,51831
3,3.0,96,2016,0,4411764,0,45955,47731
3,2.0,62,1933,6,2169720,0,34995,35867
3,2.0,51,1884,1,2408871,0,47232,44189
3,3.0,79,1929,1,2965284,0,37535,44189
3,3.0,75,1969,2,2675988,0,35679,37211
3,2.0,54,1885,5,2208293,0,40893,45759
3,5.0,115,1924,1,3852459,0,33499,44189
3,2.0,59,1910,1,3013500,0,51076,44189
3,4.0,233,2022,20,13982642,0,60010,51831
3,2.0,71,1927,3,3471552,0,48894,42193
3,4.0,114,1927,1,3760848,0,32989,44189
3,2.0,72,1934,8,2738669,0,38036,40575
3,5.0,134,1890,1,5351976,0,39939,44189
3,3.0,106,2022,0,5810028,0,54810,47731
3,2.0,60,1937,15,1926711,0,32111,37312
3,3.0,79,1969,90,1827386,4,23131,23924
3,3.0,93,1937,5,4146576,0,44586,45759
3,2.0,57,1925,5,2468659,0,43309,45759
3,2.0,69,1938,32,2459016,0,35637,35933
3,4.0,161,2019,1,6943105,0,43124,44189
3,3.0,89,1968,10,2032304,0,22834,31481
3,2.0,61,1939,6,1938283,0,31774,35867
3,3.0,79,1969,90,1880424,4,23802,23924
3,3.0,75,1917,1,3471552,0,46287,44189
3,3.0,72,1900,1,3013500,0,41853,44189
3,4.0,113,1965,43,2603664,0,23040,25348
3,2.0,72,1977,9,2025072,0,28125,25860
3,2.0,57,1938,6,2107039,0,36965,35867
3,3.0,84,1962,4,2049180,0,24394,32232
3,2.0,68,1917,1,3162970,0,46513,44189
3,4.0,99,1963,97,2989392,0,30195,30351
3,2.0,51,1969,3,2266152,0,44433,42193
3,4.0,115,1976,1,4141755,0,36014,44189
3,3.0,94,1872,3,2025072,0,21542,42193
3,3.0,109,1885,5,4942140,0,45340,45759
3,3.0,82,2001,16,3229508,0,39383,40642
3,5.0,138,1903,5,5906460,0,42800,45759
3,2.0,52,1966,1,2049180,0,39406,44189
3,3.0,76,1963,28,1783992,0,23473,26673
3,3.0,104,2022,20,4439257,0,42684,51831
3,2.0,55,2004,3,2229990,0,40544,42193
3,2.0,52,1980,9,1798457,0,34585,25860
3,2.0,52,1877,1,2483124,0,47752,44189
3,2.0,56,1928,1,2312449,0,41293,44189
3,4.0,149,2022,0,8052073,0,54040,47731
3,3.0,113,2022,0,5183220,0,45868,47731
3,3.0,66,1900,1,2897782,0,43905,44189
3,2.0,71,1938,4,2555448,0,35991,32232
3,2.0,71,2009,6,2603664,0,36671,35867
3,2.0,59,2022,13,2410800,0,40860,49653
3,2.0,65,1929,8,3037608,0,46731,40575
3,2.0,47,2022,20,2989392,0,63603,51831
3,3.0,102,2016,0,4045323,0,39659,47731
3,3.0,74,1939,4,2963355,0,40045,32232
3,2.0,63,2017,5,2912246,0,46225,45759
3,3.0,124,1900,133,6557377,0,52881,48621
3,4.0,125,2022,20,4925908,0,39406,51831
3,2.0,87,2021,0,3616200,0,41565,47731
3,2.0,62,1892,5,2554484,0,41200,45759
3,2.0,70,1935,8,2791706,0,39881,40575
3,2.0,65,2017,0,2965284,0,45619,47731
3,2.0,74,1895,1,2700096,0,36486,44189
3,2.0,66,1933,1,2434908,0,36891,44189
3,4.0,100,1938,4,3423336,0,34233,32232
3,2.0,59,1918,1,2203471,0,37346,44189
3,2.0,61,1930,1,2459016,0,40311,44189
3,2.0,51,1962,3,1880424,0,36870,42193
3,3.0,112,1935,8,4676952,0,41757,40575
3,2.0,67,1900,1,3085824,0,46056,44189
3,3.0,102,2017,0,4813886,0,47194,47731
3,4.0,85,1922,1,3066538,0,36076,44189
3,3.0,84,1930,56,4446480,0,52933,52883
3,3.0,90,2022,20,3712632,0,41250,51831
3,3.0,149,2013,0,6460945,0,43361,47731
3,2.0,72,1934,8,2989392,0,41518,40575
3,3.0,85,1972,9,2601735,0,30608,25860
3,3.0,123,1900,134,5603182,0,45553,38674
3,2.0,65,1937,15,2049180,0,31525,37312
3,2.0,60,1938,32,2073288,0,34554,35933
3,3.0,73,1904,5,3855351,0,52812,45759
3,4.0,94,1872,3,3519768,0,37443,42193
3,2.0,56,1895,1,2757955,0,49248,44189
3,3.0,97,2018,1,4242044,0,43731,44189
3,2.0,72,1895,1,2868852,0,39844,44189
3,3.0,112,2022,0,6436837,0,57471,47731
3,4.0,106,1893,1,5448408,0,51399,44189
3,3.0,127,1961,135,5390549,0,42444,41532
3,3.0,92,2017,1,3712632,0,40353,44189
3,3.0,74,1894,1,2931533,0,39615,44189
3,3.0,112,1967,40,3134040,0,27981,34035
3,2.0,50,1880,1,2198649,0,43972,44189
3,3.0,64,1918,3,2815814,0,43997,42193
3,2.0,58,2019,20,3230472,0,55697,51831
3,5.0,119,1917,59,3461909,0,29091,37267
